Distance,Elevation
1009.0,243.96147968187896
1010.0,244.02267775571465
1011.0,244.08288244734086
1012.0,244.14210784035956
1013.0,244.20037100369711
1014.0,244.25769201370053
1015.0,244.31409397633257
1016.0,244.36960304946612
1017.0,244.42424846527678
1018.0,244.47806255273537
1019.0,244.53108076019805
1020.0,244.58332016244483
1021.0,244.63477648320804
1022.0,244.6854856409293
1023.0,244.73548628437538
1024.0,244.78481980423734
1025.0,244.83353034471764
1026.0,244.8816648151042
1027.0,244.92927290133133
1028.0,244.97640707752856
1029.0,245.0231226175556
1030.0,245.06941403024024
1031.0,245.1153136308405
1032.0,245.16089896576045
1033.0,245.206194646138
1034.0,245.25118337820547
1035.0,245.2959284786522
1036.0,245.34049432757715
1037.0,245.3849463729481
1038.0,245.4293511345941
1039.0,245.4737762077301
1040.0,245.51811099510147
1041.0,245.5623638605636
1042.0,245.60657466450337
1043.0,245.6507827262063
1044.0,245.69502678644318
1045.0,245.7393449692155
1046.0,245.7837747426604
1047.0,245.8283528791143
1048.0,245.8730376111701
1049.0,245.91781445394358
1050.0,245.96270122975255
1051.0,246.00771402088805
1052.0,246.05286120877471
1053.0,246.0981450160647
1054.0,246.14357825616582
1055.0,246.18917160409615
1056.0,246.23489875388776
1057.0,246.28072029481956
1058.0,246.32662945232872
1059.0,246.37261647949998
1060.0,246.41866857344027
1061.0,246.4647697904456
1062.0,246.5109009599609
1063.0,246.55714530076827
1064.0,246.60348738350856
1065.0,246.64988012122996
1066.0,246.69625535531432
1067.0,246.74267828333785
1068.0,246.789330061764
1069.0,246.83620437770918
1070.0,246.88329418450095
1071.0,246.9307077537243
1072.0,246.97852689253276
1073.0,247.0267114013801
1074.0,247.0752218608356
1075.0,247.12401953181939
1076.0,247.17306625586536
1077.0,247.22218645996156
1078.0,247.2712750456417
1079.0,247.3203257573854
1080.0,247.36933077356252
1081.0,247.4182806506467
1082.0,247.46716426700667
1083.0,247.51596876627758
1084.0,247.56467950031166
1085.0,247.61327997170773
1086.0,247.66175177591987
1087.0,247.71007454294627
1088.0,247.75846827595046
1089.0,247.8069664620224
1090.0,247.85558092886447
1091.0,247.90432331493432
1092.0,247.95320505678737
1093.0,248.0022373764604
1094.0,248.05143126889635
1095.0,248.10079748941044
1096.0,248.15034654119677
1097.0,248.2000886628767
1098.0,248.25003381608786
1099.0,248.30019167311448
1100.0,248.35057160455887
1101.0,248.40118266705346
1102.0,248.45203359101518
1103.0,248.5031327684391
1104.0,248.55448824073503
1105.0,248.60611409810843
1106.0,248.6580509150519
1107.0,248.71031098172566
1108.0,248.76290647689112
1109.0,248.815849462841
1110.0,248.8691518804359
1111.0,248.9228255442514
1112.0,248.9768821378317
1113.0,249.03133320905198
1114.0,249.0861901655888
1115.0,249.14136000715038
1116.0,249.196750228365
1117.0,249.25231688572376
1118.0,249.3080554858226
1119.0,249.36395960526323
1120.0,249.4200208702496
1121.0,249.47622893587882
1122.0,249.53257146512595
1123.0,249.5890341075231
1124.0,249.64560047753264
1125.0,249.7023023428455
1126.0,249.759183431851
1127.0,249.81623625579795
1128.0,249.87345200388228
1129.0,249.93082053924323
1130.0,249.9883303948393
1131.0,250.04596876920522
1132.0,250.10372152208765
1133.0,250.16157316996294
1134.0,250.21950688143343
1135.0,250.2775044725045
1136.0,250.33554640174233
1137.0,250.39361176531077
1138.0,250.4516782918889
1139.0,250.50972233746893
1140.0,250.56771888003402
1141.0,250.6257871065413
1142.0,250.68392426888323
1143.0,250.74212293032966
1144.0,250.80037539105226
1145.0,250.85867370915693
1146.0,250.91700972185686
1147.0,250.97537506678637
1148.0,251.03376120345507
1149.0,251.0921594348428
1150.0,251.1505609291356
1151.0,251.20895674160198
1152.0,251.2673378366095
